perf_id,session_id,page_url,ttfb_ms,fcp_ms,lcp_ms,cls_score,fid_ms,dom_load_ms,perf_timestamp
a988ea1f-f1b5-4cc7-bf8f-aa80dfb96522,1cebcb3d-a908-42c6-a9f7-a1df6a9c7e58,/clients,135,1270,2847,0.442,287,3797,2026-03-21 15:26:00
0e5881f1-8fbc-4f0b-b158-7e92f616abfe,b443ed71-d378-4103-9c81-ac8c6b333a10,/advisor/profile,515,829,2044,0.152,65,506,2026-03-08 13:25:00
37f33788-ada1-4ae1-a630-f3da9a5b7e9f,d5629059-efe7-4271-8144-0ec042c8bdc8,/accounts,208,1667,3938,0.45,88,1312,2026-03-04 04:12:00
a7d21136-80a5-4faa-a173-c9f3ff68f7b8,11366e4d-35c3-4a76-832e-fde8adb3ab41,/market-data,279,1094,2059,0.364,42,4828,2026-03-22 16:46:00
116cb17d-614f-45a5-b9c9-7513cdadc5be,04409b3b-96c9-4e55-98d8-8387664cf914,/search,775,915,2778,0.193,32,3961,2026-03-21 08:20:00
895eaa61-f822-4c74-90bc-3eb71ec129b9,1cebcb3d-a908-42c6-a9f7-a1df6a9c7e58,/advisor/profile,645,1087,1312,0.261,146,2526,2026-03-16 19:52:00
12fe5a76-09e5-427c-a61f-b6dcd6104bd8,170a9310-a02d-4826-bf6a-b3cebb4c4900,/login,180,1236,3921,0.058,267,1406,2026-03-04 04:39:00
7f250f88-965b-4166-bc7f-c43ccd0cd883,1a0c638d-9113-471e-833f-5e68a32ff3fd,/accounts,479,1765,4149,0.271,163,3366,2026-03-16 00:37:00
fed88235-996c-48f5-91b9-1f0595c5aa95,ab2dd25d-f943-40ce-b9aa-fb5d2fd9cdf2,/login,741,875,1692,0.188,214,4873,2026-03-22 05:11:00
ce874a96-2235-4ce3-89d2-88a7dcf220f2,2dbd4160-71dd-403e-8fa4-c977e1e5b196,/clients,224,1576,3225,0.069,239,2172,2026-03-17 09:48:00
0b061d27-cc53-4a0c-92f3-0a4ab30321d1,9580ec81-92c1-4c9a-83e6-0883c4490514,/settings,569,1883,4399,0.163,149,4064,2026-03-14 03:39:00
64069be6-110d-4686-9c3c-d6a9986a7c0d,c7292596-52a6-446c-91c7-5d16dc63a79e,/market-data,505,1215,1974,0.011,147,4392,2026-03-01 09:48:00
4afaa549-3f3b-43f2-a1a6-277dc09c2a9b,762872b6-da0d-44a8-af75-c6b590fa95f9,/reports,682,1625,3557,0.031,234,3746,2026-03-07 02:48:00
e254efe4-1773-4792-9aa7-187a749bb857,50f685a7-27db-47ba-8601-f7c19627e9eb,/search,625,732,3198,0.153,264,2588,2026-03-21 16:01:00
454edcd4-1999-4cbc-a0db-cc13d0b5823d,aaadec20-d274-4102-995b-04167d375b13,/reports,682,1951,3315,0.038,270,2085,2026-03-16 00:43:00
ac6d09c4-6dec-4a13-9c8c-dc858e3b2e5d,11366e4d-35c3-4a76-832e-fde8adb3ab41,/accounts,359,689,2572,0.144,244,4751,2026-03-22 12:54:00
74690384-24e0-47df-8312-76eca083618a,7944623d-0518-4e1b-8bb3-bf8a61693c0c,/clients,458,1748,4145,0.499,159,4872,2026-03-15 15:13:00
7dd3dcf9-0c27-4bf0-b7df-14f9ab8f904e,42afac57-5b88-4cd2-8789-0d8b550ad1fa,/portfolios,346,1093,1333,0.331,273,3731,2026-03-02 04:16:00
e97a5523-50cd-409e-8cd0-9e89ca75d11a,9580ec81-92c1-4c9a-83e6-0883c4490514,/login,225,567,895,0.07,244,820,2026-03-01 10:20:00
dada72da-58b2-4ed0-9cf3-7d9d1ee84d8f,debc4be7-17d2-4e1d-be95-101641efe3d6,/dashboard,346,1578,4243,0.42,101,2716,2026-03-17 22:25:00
63bd1a72-5483-473e-9110-214ab38ed61a,80506556-834c-49e8-8c49-4358063ac348,/accounts,308,1142,3472,0.0,286,2056,2026-03-23 19:53:00
0e5b29f0-529d-42e3-8830-b7d1816389f5,2203ab3a-fa09-4168-b8b1-7487ea03bc70,/advisor/profile,544,1268,4199,0.118,252,2645,2026-03-02 18:21:00
805fe6f4-83fc-491a-934a-6d3b2206c293,30499291-035e-4e3e-96d3-25de9784e0eb,/portfolios,405,1356,2524,0.463,238,3535,2026-03-05 12:35:00
32192055-ed39-4fcb-af8c-4ad4966947d8,38995595-2a75-4f08-8823-fa2ffb5eb05a,/settings,50,585,973,0.36,216,1334,2026-03-01 13:03:00
9ed2d232-608d-4dd1-9475-2d90362882ce,d730ba67-2d97-4daa-9bee-70136174a52f,/reports,258,393,2057,0.049,143,2069,2026-03-16 04:41:00
976f041c-3b21-4b6e-8d5d-def0a4ff4784,f1c18571-17bd-4b77-b6df-a6d47b2c4743,/market-data,730,1432,3401,0.026,255,659,2026-03-19 16:34:00
62f16b59-8557-42d7-a627-0555b0b91462,1a0c638d-9113-471e-833f-5e68a32ff3fd,/dashboard,533,964,2861,0.016,114,4003,2026-03-06 01:33:00
12af0f66-f5ed-44b2-a74b-d8198dd4b9e7,19c89c5c-88de-4da1-8bb9-c653c8a749b0,/reports,754,1105,1499,0.459,165,2564,2026-03-16 21:56:00
17709e4b-314e-45d0-8122-924e92a9b53e,04409b3b-96c9-4e55-98d8-8387664cf914,/reports,659,847,2658,0.333,226,3783,2026-03-06 14:38:00
36210e32-e2fe-478a-84e4-999ccfa67c0b,29fb6c40-4f1c-4b61-914f-650ed42e5238,/portfolios,358,537,2284,0.058,186,4073,2026-03-16 23:10:00
e4e348c7-3b7a-41ff-8571-fa12679dd0a9,a6674cc4-2f4d-4378-b052-ccafcaa3b85d,/portfolios,372,1343,2273,0.062,14,3217,2026-03-21 09:08:00
c242593f-fd5a-41f2-9551-e7fb5ecd713e,a96122b6-db8a-4d8d-83ea-fecb34354dde,/search,700,2126,5028,0.397,142,4587,2026-03-11 01:13:00
9ed0edd7-0e2c-4917-91fc-eff3533b0d5d,74adbda3-b40a-4bda-8ab1-7b266bee1c61,/settings,448,1169,3585,0.186,124,4080,2026-03-14 02:30:00
cd7235bd-ae89-4d47-b7a7-8ea26a2f16dc,f87bd80b-375a-4aec-a62f-3f364e53c2ed,/settings,148,722,3110,0.003,51,1623,2026-03-14 22:10:00
e8978e24-3857-454b-9e0a-8df56e3c9db5,80506556-834c-49e8-8c49-4358063ac348,/portfolios,796,1608,2701,0.351,38,527,2026-03-13 06:21:00
1766b393-e0f6-4223-822f-7c1570445ef3,0ee5f1be-d137-48fc-846b-4eb03394f34d,/clients,180,1628,2585,0.465,251,2440,2026-03-11 15:25:00
3621235a-a5ab-41b5-b532-6087694176fe,1a463f50-b7ec-4b69-be2f-1035b86952a6,/reports,524,1637,2480,0.268,289,2518,2026-03-07 02:40:00
892e5649-a799-4ed9-9500-faafab7dc293,8913b7c9-517c-4529-bb74-82b8d438d01d,/settings,378,1860,3375,0.085,166,1895,2026-03-15 18:35:00
37e645a1-d40a-4aa9-b7f2-0901dcc9cff4,aaadec20-d274-4102-995b-04167d375b13,/clients,779,1519,2134,0.489,177,4507,2026-03-15 18:08:00
c5fe4345-6dce-4055-9a83-73aea4171d20,e35fc007-4805-41a3-b20c-d39b192ab1a8,/settings,136,1154,1626,0.458,280,886,2026-03-16 17:39:00
f9833769-9842-437c-b0cd-16ff077207eb,f1c18571-17bd-4b77-b6df-a6d47b2c4743,/search,663,952,2210,0.154,251,2386,2026-03-16 11:19:00
0614b778-327c-4185-9acf-093f10f0d48b,56df33f7-a5af-446e-bc4d-148fabbf751f,/search,269,1099,1877,0.437,161,1418,2026-03-16 14:40:00
1cc8dc73-1158-46cb-a1e5-231ececd672e,ab2dd25d-f943-40ce-b9aa-fb5d2fd9cdf2,/market-data,414,1703,3132,0.23,143,2870,2026-03-20 16:07:00
da1528d9-40bc-4ad3-9de9-665f2744be3c,d8503f4a-b53c-4e47-8f63-b2541f8e133c,/advisor/profile,391,964,3164,0.015,109,1522,2026-03-09 16:02:00
617132e5-d637-460d-b70a-13a68581ea85,fcc3b312-8189-481f-b447-7cd73c93aec4,/accounts,481,751,1232,0.12,276,1992,2026-03-23 14:13:00
bf7b0e64-a56a-488a-a660-752ce8776dfb,a2cacd02-88bf-4e3c-abd9-1933486de1bd,/advisor/profile,88,1238,3381,0.445,295,1059,2026-03-19 05:59:00
f2ce85db-4d2e-4d25-a487-c850d36a66b8,40c0041a-1949-4b78-96fe-1296ba18ca44,/accounts,228,1310,3735,0.005,294,4061,2026-03-16 01:50:00
a703e1df-6b32-4798-828d-9cb1724e0374,598a199f-9494-4297-b52a-15801d9c2405,/clients,750,978,2461,0.223,166,3847,2026-03-08 20:20:00
be024e36-3113-41d9-b75a-faf1a697c319,b2cdeee0-5ae5-4350-90ea-dd14fb417f63,/accounts,726,1261,2802,0.241,272,909,2026-03-14 22:53:00
b3de00d1-88af-405a-b803-7db9e5bbf92e,1a463f50-b7ec-4b69-be2f-1035b86952a6,/search,628,947,2606,0.094,152,3625,2026-03-05 07:32:00
74c82a94-55bb-47fc-ae70-466383c0ea36,9580ec81-92c1-4c9a-83e6-0883c4490514,/market-data,540,1546,3297,0.405,43,3042,2026-03-22 04:05:00
7aa1070b-4d07-409f-bcd4-286bd55b36d7,42afac57-5b88-4cd2-8789-0d8b550ad1fa,/market-data,455,834,3441,0.128,202,4022,2026-03-10 13:13:00
fa189d4e-1011-4190-a631-53437c441392,f4a7e3a7-1962-4305-b3d4-73c30eac8816,/market-data,399,606,3302,0.293,24,802,2026-03-12 04:57:00
1615563e-429e-46ff-a59b-b2cdf6f1ede7,acc29e47-87b6-4dcf-a895-55e59c6513ab,/search,595,1914,4383,0.114,18,4852,2026-03-05 18:03:00
0a39fda9-b4f2-4a8a-b8b4-74a6024535cf,09215600-5507-4fd0-b36e-f5f2d997df77,/clients,750,1547,2417,0.27,219,4776,2026-03-10 23:53:00
b982e740-8cd2-4f61-84e0-823b9fa8c3f4,a96122b6-db8a-4d8d-83ea-fecb34354dde,/login,344,792,3656,0.138,273,4732,2026-03-13 09:57:00
e0603d3e-9b48-47ed-a6d6-b3fa81d1fda1,b0c23887-3c8c-4191-894b-e0aec1caa24c,/settings,736,2095,4170,0.219,297,3538,2026-03-13 16:39:00
ded2d53c-65ac-4ac4-87ac-63ce2bec2d5f,6bdff602-cdaa-4229-b5d4-b5f2bae672c7,/advisor/profile,700,1969,3596,0.063,275,1410,2026-03-21 22:21:00
44025107-9a45-428f-bf01-1a1e6fe55cd9,1b185cad-348d-4c94-b376-921db9578667,/market-data,196,442,2448,0.231,285,1106,2026-03-03 04:11:00
d5f64b9d-5678-403c-9976-073934cad6a7,0b5bd818-16f3-4ebe-8219-c311b937bc26,/market-data,591,1797,2765,0.454,241,1171,2026-03-06 20:19:00
df2eb266-aa06-4d87-bb80-6398f9e2e2c7,56df33f7-a5af-446e-bc4d-148fabbf751f,/reports,386,1675,4042,0.463,60,2678,2026-03-20 17:00:00
e2233896-2a5b-4d77-973b-ebc0c9e6e87a,42154bd2-43dd-4eb4-99b9-7f910186b8f3,/advisor/profile,558,985,3327,0.052,103,2282,2026-03-09 19:27:00
fcc12154-9a13-425d-9d42-252287b4e468,2bfa269c-4782-48a4-9ccd-912f56e20e64,/login,590,1719,3318,0.424,68,1171,2026-03-02 06:13:00
b0759044-2152-4f62-ae56-f378b8ca0cad,8c74fb20-688a-4169-9f70-3d229d04fe21,/settings,553,1756,2282,0.288,21,1867,2026-03-11 11:39:00
1cc020ea-ef5b-47e5-918d-55411040c76f,da945557-8e7f-4f9c-bae5-cc94260b2611,/settings,529,1810,2202,0.074,227,3964,2026-03-05 11:28:00
26262ce8-1c5f-4d6e-b115-63ecdc9da38f,ce007c7c-4a54-4f08-a793-ef3ef6738e7a,/settings,432,715,3487,0.372,285,669,2026-03-09 20:14:00
3a23b436-dc2f-4a5f-ae1b-5a0ceb44d979,85a1adb9-05c1-4591-bc5e-e6d880223835,/portfolios,62,1531,3035,0.337,20,1495,2026-03-20 19:47:00
4d7d35a5-6223-46da-95e9-33f77436f696,31b5bc17-8d00-430a-ba97-c97b0034e6f2,/accounts,296,1593,2119,0.479,282,1529,2026-03-06 04:36:00
50979873-e25c-4594-9006-c3bf78a308a2,4d7f963b-dddc-4b66-9098-2be2bccbc496,/clients,187,1610,3100,0.122,228,846,2026-03-21 05:19:00
d3e7aa03-0746-4adb-aa19-c8e91cdc69ac,7be7128e-894a-4eaa-9862-8622f66db990,/advisor/profile,593,1364,3755,0.359,31,2821,2026-03-03 12:44:00
09aeb008-7aaa-40d7-a70e-d7b28528c065,6c1595d4-a1d0-40ab-92cf-a063aaf3d900,/search,188,901,1970,0.103,45,3311,2026-03-14 23:03:00
8cd32359-563b-45ab-87cd-658b9479d464,eb9a4b1a-a6bc-48a9-9ef3-9c7be9155a9e,/search,260,1136,2982,0.039,188,4675,2026-03-23 15:31:00
215a1a16-5897-4edf-85a9-533d82e12586,548cd718-72c7-48a9-b6e1-497c71e58dab,/market-data,301,829,2475,0.03,13,3235,2026-03-18 02:36:00
f37b6b07-d0d6-4877-8aef-291cbffc6fc3,1cebcb3d-a908-42c6-a9f7-a1df6a9c7e58,/reports,490,775,2477,0.225,136,1204,2026-03-14 17:55:00
2c09d4be-134c-4da9-8362-f0899353340f,b0c23887-3c8c-4191-894b-e0aec1caa24c,/search,445,1314,2494,0.284,192,3340,2026-03-15 06:55:00
437f8082-2e29-40d3-a9c6-7dfc0e440a37,42154bd2-43dd-4eb4-99b9-7f910186b8f3,/market-data,438,1132,2340,0.021,78,4662,2026-03-05 22:06:00
2970a879-2f8a-45a4-a399-01bbe09d2dfc,ebc3ed93-97bd-4487-965f-9962d53d8383,/portfolios,547,1019,3090,0.272,225,3598,2026-03-11 05:30:00
8108c2d4-5044-41b5-8fcd-8618ff5b6e30,499a24ca-cde7-4201-8a88-581dcc7802ef,/advisor/profile,401,1011,2419,0.041,140,2600,2026-03-18 11:00:00
a55780f3-04ff-46a2-a7f0-0db6ed2ce2da,d37d9f5a-ed86-4b66-aff2-13272abafa9f,/dashboard,771,2269,4157,0.447,246,3148,2026-03-03 22:52:00
de789d45-cef5-4c11-9e6f-096ad8be7dc0,c0a345d3-4b6f-4137-bdb3-f39e45ef829d,/reports,598,1998,3425,0.021,201,1519,2026-03-09 17:21:00
518f5532-e102-4893-8d4a-962b13c5b16b,459de40d-8ddf-4559-ad9a-88ef5efd5189,/portfolios,735,1982,4421,0.245,119,567,2026-03-02 14:12:00
df35a987-6e65-49dd-9e86-c983151e456f,1a463f50-b7ec-4b69-be2f-1035b86952a6,/portfolios,548,1507,2561,0.467,270,1339,2026-03-12 06:09:00
a931c99d-f908-4cae-8210-c7f5beeb2c53,0666b267-a5b3-4d3a-992d-d3333fb37dce,/clients,315,1800,3108,0.264,127,3096,2026-03-12 05:40:00
ddb89fd2-9cee-452c-8b96-ad0b72a03618,2dbd4160-71dd-403e-8fa4-c977e1e5b196,/dashboard,72,1350,3236,0.209,215,2630,2026-03-10 00:59:00
10b82ba5-a6e3-4f1f-a41d-ca90b06cc433,2a23d1dd-b0fe-4916-807e-bcc88f4fdc0b,/reports,227,681,2952,0.469,270,4221,2026-03-01 03:36:00
976819c8-9d29-4605-8415-abbed4199e9d,e12cae18-17e2-4528-97f5-2beb3419ee88,/accounts,377,1195,1853,0.416,178,4904,2026-03-12 12:55:00
b4db9c34-2841-41b6-b098-63c20578121e,e814ff4a-6cea-4928-a6f1-a86622437087,/accounts,552,904,2961,0.011,227,1481,2026-03-20 08:08:00
8a8d5d4f-d30c-4558-ba1c-56eb0e826a31,7ec7540c-d5d7-4dc3-8cc1-6876802967a5,/reports,442,1096,1439,0.474,267,4782,2026-03-05 12:48:00
4841cf6b-1b8a-4a83-a1bf-43006db7a81e,7a3e9e9b-8c49-4fec-bf9d-13ea351eded9,/search,555,1075,3521,0.326,193,4694,2026-03-03 18:32:00
6e2f5294-90da-40d1-a91d-7f62b6f6493e,b268dd36-8ab4-45b7-a1e5-8d4ff6eef202,/search,289,828,2685,0.225,138,1272,2026-03-10 11:46:00
0fc8f8b8-b235-4af1-b4d0-8df5658b71a9,9c670e30-d3ff-45f8-ac02-acb699fed1b5,/clients,58,1397,1648,0.471,188,2081,2026-03-10 22:45:00
bff393ae-95f8-4034-aebc-1a5a14da341f,a6674cc4-2f4d-4378-b052-ccafcaa3b85d,/advisor/profile,702,1660,1954,0.064,78,3356,2026-03-22 20:52:00
a953fc07-ed2d-402c-b654-262abac23e34,b243ccfa-eb0f-446e-b25c-617f210c654b,/portfolios,220,400,1673,0.431,129,1196,2026-03-12 06:50:00
34344ccb-03a9-4f4e-8e18-6850c9f0bbde,11366e4d-35c3-4a76-832e-fde8adb3ab41,/portfolios,718,1547,3591,0.004,153,1043,2026-03-02 11:46:00
d5b7252d-4ca5-40ac-a4f1-de2474fcdb85,e12cae18-17e2-4528-97f5-2beb3419ee88,/reports,774,1887,4510,0.05,120,1807,2026-03-01 20:03:00
9e386dfe-946d-488e-a3ef-6caaa54aa0a4,d37d9f5a-ed86-4b66-aff2-13272abafa9f,/dashboard,295,1523,4357,0.311,168,1309,2026-03-12 13:23:00
b9127a61-185e-4c05-832c-f2a3f63fb554,ebc3ed93-97bd-4487-965f-9962d53d8383,/market-data,333,1547,3654,0.365,295,4388,2026-03-07 03:09:00
9c984be0-3e28-48a4-a99e-8b1f0afae497,c0a345d3-4b6f-4137-bdb3-f39e45ef829d,/accounts,449,1072,3624,0.092,201,1140,2026-03-07 10:47:00
ce154e1f-ff65-4bd0-ba58-62858d86ea35,f84187ec-7454-4715-a890-e96924d48c6b,/dashboard,355,750,1709,0.133,119,1912,2026-03-22 03:53:00
f21bde80-120b-4c91-a76e-1fb264bdd211,388ca4ff-0040-4271-9db0-5c965ab34cc3,/dashboard,160,1352,4099,0.096,205,4807,2026-03-18 21:06:00
38be8767-2df7-4372-85cb-5657c335d75b,0b1233a2-3c9b-4124-9d31-95373719e321,/search,754,1635,2716,0.006,289,3771,2026-03-19 09:06:00
10d06e33-c511-4c94-9a49-8d8240eb7a17,c8e527d7-dc1b-4687-add1-277ccaa05305,/dashboard,718,1165,1594,0.016,181,2436,2026-03-20 03:44:00
b9b83529-7749-405d-8677-3536463ce115,591f05b7-1dc0-4de1-9460-5635174a7a59,/settings,474,851,1338,0.098,288,755,2026-03-17 16:57:00
d1b6869c-ed73-4a58-852f-3b4007513aac,5165ee7c-df90-4145-9d7f-247a64af7f43,/dashboard,526,1600,4277,0.03,263,2493,2026-03-01 10:21:00
3a332405-2ec1-432b-a7a5-2e717dfc8571,11366e4d-35c3-4a76-832e-fde8adb3ab41,/accounts,626,751,1057,0.308,55,2052,2026-03-06 19:21:00
8faf7ace-b819-4f06-b0c4-3361f762c6be,0ee5f1be-d137-48fc-846b-4eb03394f34d,/clients,512,963,1819,0.102,204,837,2026-03-02 11:41:00
8b352a57-32e4-414b-9cd6-9c30a9f1716b,9ba84d21-4229-4c44-a7c7-9679072c9bb6,/portfolios,127,1568,3364,0.093,22,2579,2026-03-22 17:30:00
0761577c-0b3e-4185-b2af-ffc8280851cc,b6a264a4-9744-40af-a05e-c9fd835e35de,/search,776,1448,3317,0.055,95,4982,2026-03-14 11:55:00
bd581cb4-aae7-4c51-b2d5-26d7c93a3adb,30769753-8503-4f97-86ad-f56ed42bd9c3,/accounts,56,1087,2338,0.204,84,2347,2026-03-03 22:30:00
73c391aa-c5d2-445e-8092-e1c5547b8478,29fb6c40-4f1c-4b61-914f-650ed42e5238,/clients,184,660,2336,0.324,17,1680,2026-03-13 20:18:00
2b0e4476-d85b-4407-b47c-263166599f17,6bdff602-cdaa-4229-b5d4-b5f2bae672c7,/clients,269,1572,2877,0.071,18,2724,2026-03-15 14:11:00
ac53f6d5-d390-4d54-8e10-c373ce34b067,1d6679c1-1e17-490e-a599-d3d4177e4a52,/market-data,506,1577,2515,0.011,103,3946,2026-03-14 00:47:00
d327e492-775f-4c49-a5ff-e6dcdfc47550,7a3e9e9b-8c49-4fec-bf9d-13ea351eded9,/login,146,706,1440,0.039,248,2958,2026-03-16 01:20:00
6a21ec22-be04-4548-bf50-04eb5259ea7e,ebd6c883-95d4-44f5-b689-e8013c110018,/settings,187,840,2452,0.292,189,1417,2026-03-02 00:43:00
1c2464bf-201d-4df3-aa18-607187a0f84a,2dbd4160-71dd-403e-8fa4-c977e1e5b196,/clients,184,500,1135,0.16,284,1244,2026-03-17 07:02:00
76160576-4ce2-4734-8c50-ff38a36d94aa,6bdff602-cdaa-4229-b5d4-b5f2bae672c7,/reports,490,1696,3553,0.366,284,3888,2026-03-08 06:51:00
798efc7a-a5a8-4fa7-970b-34c8fb44ff2b,42da1b65-7c8f-4226-8bb6-612ac41b0f64,/login,619,1595,3899,0.063,247,3607,2026-03-11 21:30:00
c3361d86-ab7f-499e-9915-b289aa8b26f7,e814ff4a-6cea-4928-a6f1-a86622437087,/reports,59,1183,3535,0.228,22,4687,2026-03-03 12:58:00
58ea5802-c1b9-4629-867b-6ff9e08207f3,74353076-336a-4e84-b436-99fb89d45dd5,/clients,723,1964,2526,0.286,261,2888,2026-03-10 20:28:00
f1e4cb67-0f7e-4b51-8dd8-0d1bdac177a3,0b1233a2-3c9b-4124-9d31-95373719e321,/login,497,1212,1590,0.286,280,2151,2026-03-06 13:05:00
d1ce44ae-ffae-44b4-a4da-b16954a1a2b5,e6eeb2d0-2c2c-49d9-ba65-22e6b283d82c,/settings,797,2177,2900,0.49,152,4926,2026-03-17 18:38:00
bb1a424e-2c5f-4c2d-ba57-f3a7afa0f466,15510eb6-1b38-42b8-a709-b3c3dfec3cba,/advisor/profile,497,1150,3189,0.079,124,4823,2026-03-12 11:32:00
6b50bd5e-20a7-4eff-a17f-b86f55819423,fe162cd2-b59a-4469-86a2-097e0f086577,/dashboard,330,1314,2281,0.084,95,2132,2026-03-18 12:20:00
3f8707b3-d91d-4c15-998b-90dd2ce3eb90,0a1bf1e4-d832-4f44-acfd-810d831d2f81,/dashboard,201,330,2001,0.439,121,516,2026-03-21 23:43:00
78e95c3b-6fca-49a3-aadd-56c743368fda,1d6679c1-1e17-490e-a599-d3d4177e4a52,/accounts,68,1291,3616,0.397,216,4214,2026-03-03 14:01:00
e25ab82c-248d-4550-b335-a6fa820ce3de,459de40d-8ddf-4559-ad9a-88ef5efd5189,/advisor/profile,163,1516,1735,0.261,300,1237,2026-03-11 05:37:00
4bc05dc9-548e-437f-a605-e87d355e7d51,9f5b4b2d-1762-4d89-8c61-86f897ddfdf7,/market-data,171,1102,1312,0.477,57,3649,2026-03-06 04:16:00
38028ae9-4ce8-4906-b209-65929226dde6,7ec7540c-d5d7-4dc3-8cc1-6876802967a5,/search,290,674,2899,0.371,282,4266,2026-03-07 11:52:00
fd8cba85-24dc-468a-8c28-d9196134e9b5,56df33f7-a5af-446e-bc4d-148fabbf751f,/advisor/profile,59,1268,2847,0.494,52,4986,2026-03-02 21:24:00
64ab78a5-1476-4f48-9876-efb23fc35793,15510eb6-1b38-42b8-a709-b3c3dfec3cba,/dashboard,314,1209,2412,0.012,273,2771,2026-03-19 03:30:00
b6c0aaaa-3f40-45af-908e-a12cdc8afe57,6f4f8c31-d669-4a1f-83ba-015bf079e352,/accounts,494,837,1433,0.477,52,1287,2026-03-10 08:15:00
e622b221-c317-4f42-8c66-4554c8801b7a,1f7e4d7a-59a5-42fa-96bd-e40ec7e2d8da,/market-data,137,888,1466,0.278,199,2622,2026-03-23 07:56:00
b3f5515b-bb51-4e7c-baaa-bbcd9637917c,c8e527d7-dc1b-4687-add1-277ccaa05305,/dashboard,194,1468,2933,0.095,143,598,2026-03-15 01:32:00
86212903-b2cd-40b5-8708-8e5577c44008,d2f8364b-c393-407d-9762-89278b76311e,/login,258,1021,2200,0.206,238,3134,2026-03-03 22:23:00
07ca658f-e898-4eab-a160-a07ec773b54b,b268dd36-8ab4-45b7-a1e5-8d4ff6eef202,/market-data,671,1994,3219,0.445,149,3813,2026-03-17 00:36:00
d7757c75-195f-47c8-866d-0c3b173b6a46,e35fc007-4805-41a3-b20c-d39b192ab1a8,/advisor/profile,201,410,1001,0.069,18,1640,2026-03-19 10:28:00
2b35d74d-baf3-4b89-8486-f5afae8986ac,5c956d29-bc8c-423c-a13c-6513f2d3e20c,/accounts,569,980,1744,0.257,157,509,2026-03-04 21:44:00
9a10aec7-1623-4f46-ae51-0fe1080319f6,467fcd18-7552-4c96-a4f4-c60c1b0da8bf,/settings,450,838,1175,0.25,45,4570,2026-03-07 08:57:00
aa1aadb8-4ec0-4fc7-8fdc-f5f7ef7d5d6e,c5532a35-e6a4-4ab8-b271-628cb4222ae1,/settings,382,760,2875,0.319,108,3871,2026-03-12 04:44:00
12f1b4d4-78b3-4579-a220-3bca4ed15e8f,3d735169-5178-473f-9ff6-d8d6506837f9,/dashboard,277,1082,3143,0.147,91,1275,2026-03-14 07:10:00
17023d87-8c98-4d4c-9e5d-ea8b546b3f3e,d8692996-9f48-44a3-a709-ef632402afef,/clients,768,1547,2186,0.343,45,1947,2026-03-06 22:35:00
8d294ae0-9d2d-483c-a97b-cf9ece7449f7,7562284d-7b37-49e1-b0d2-2f5011b0954e,/login,628,764,2138,0.057,26,998,2026-03-14 23:22:00
8fa6069d-7d8f-47b4-9ddf-c5af55d9f961,fed59992-4274-4a52-ae89-922c73721dbb,/login,227,775,1201,0.204,37,1198,2026-03-20 19:38:00
763a2375-70dd-4395-8f3b-ee5176f726ce,b7c4e082-af59-42f1-ad58-1f5aa41adb5c,/clients,298,1467,2254,0.015,99,2142,2026-03-06 10:35:00
cdf43704-0574-4c16-8948-37d3cdce17f5,4d7f963b-dddc-4b66-9098-2be2bccbc496,/clients,692,1666,2147,0.063,145,4861,2026-03-06 10:36:00
40f73a08-1cb3-499f-ac9a-ac47705bf19e,2bfa269c-4782-48a4-9ccd-912f56e20e64,/settings,559,1538,3520,0.112,142,3056,2026-03-16 23:00:00
31fbc298-2e92-4085-b295-ae15f306f68c,499a24ca-cde7-4201-8a88-581dcc7802ef,/portfolios,97,822,3705,0.489,224,2292,2026-03-17 06:46:00
71b2c7a8-68b4-4151-87c6-009220619e09,82d6f4a2-d514-4916-bd8d-e7ce071410f9,/settings,75,394,3141,0.118,197,4589,2026-03-13 19:24:00
c2dabfca-7989-46ef-9368-64d61cdf821e,f0c83070-0049-42bb-b20d-85ac3e064780,/accounts,366,1473,2282,0.175,225,1180,2026-03-09 17:46:00
5e6eef63-2df9-4900-99b5-0405dba163ba,9bee0694-76df-49d1-8a78-90334c21164c,/clients,597,1043,1911,0.375,74,4258,2026-03-21 22:26:00
55607e51-f5d8-46a1-85d1-e1749f7175f3,42154bd2-43dd-4eb4-99b9-7f910186b8f3,/login,513,620,2906,0.352,208,3376,2026-03-08 19:25:00
faf5cfab-9db0-426d-8e21-92f946b3f222,9c670e30-d3ff-45f8-ac02-acb699fed1b5,/search,183,848,1361,0.442,219,4971,2026-03-18 01:09:00
25947a8f-139f-4130-8303-9126a4d7a6ad,40c0041a-1949-4b78-96fe-1296ba18ca44,/search,326,1703,3104,0.415,91,992,2026-03-19 20:32:00
eb4d44dd-1224-4894-ab47-72f4540ba7c9,dd0e6ca6-ad90-4242-b2c2-63a010bc4f0d,/advisor/profile,65,239,2129,0.152,299,4459,2026-03-09 20:23:00
0680275e-7426-4711-a695-df6025a59c16,240ecf31-6688-4c07-84ab-4165ce689599,/accounts,178,759,2241,0.154,167,3934,2026-03-13 20:09:00
e9c1c349-bd8a-401f-840f-eaf67d6b3b67,82d6f4a2-d514-4916-bd8d-e7ce071410f9,/settings,206,532,1349,0.395,231,2570,2026-03-17 03:35:00
7e64a1ab-8369-4354-8fc3-85a501194427,9fe1880b-318e-4380-bc6b-08d2e2e89ba0,/dashboard,415,1040,3594,0.485,151,2818,2026-03-16 04:10:00
